Column1,word,type,v1
1806,leapfrogging,VBG,  (더 높은 위치등급으로) 뛰어넘다  
1807,leaping,VBG,Not verb
1808,learning,VBG,Not verb
1809,leaseholding,VBG,Not verb
1810,leasing,VBG,Not verb
1811,leathering,VBG,Not verb
1812,leathermaking,VBG,Not verb
1813,leatherwing,VBG,Not verb
1814,leatherworking,VBG,Not verb
1815,leavening,VBG,Not verb
1816,leaving,VBG,Not verb
1817,ledging,VBG,Not verb
1818,legging,VBG,Not verb
1819,legpulling,VBG,Not verb
1820,lemming,VBG,Not verb
1821,lettering,VBG,Not verb
1822,leveling,VBG,Not verb
1823,levining,VBG,Not verb
1824,leysing,VBG,Not verb
1825,licking,VBG,Not verb
1826,lickspittling,VBG,Not verb
1827,lifesaving,VBG,"  [A] 구명(救命)의, [미] 수난[해난] 구조의      2.    [명사]  수난[인명] 구조(법)  "
1828,lifespring,VBG,Not verb
1829,lifting,VBG,Not verb
1830,lightening,VBG,Not verb
1831,lighting,VBG,Not verb
1832,lightning,VBG,"  번개 같은, 아주 빠른; 급작스런  "
1833,liming,VBG,Not verb
1834,limiting,VBG,  제한[한정]하는  
1835,limping,VBG,Not verb
1836,ling,VBG,Not verb
1837,lining,VBG,Not verb
1838,linking,VBG,Not verb
1839,linteling,VBG,Not verb
1840,lipping,VBG,Not verb
1841,listening,VBG,"  주의 깊은; 골똘한, 열중한  "
1842,listing,VBG,Not verb
1843,littling,VBG,Not verb
1844,living,VBG,Not verb
1845,loading,VBG,Not verb
1846,loaming,VBG,Not verb
1847,loathing,VBG,Not verb
1848,lobstering,VBG,Not verb
1849,locking,VBG,Not verb
1850,lockmaking,VBG,Not verb
1851,locksmithing,VBG,Not verb
1852,locusting,VBG,Not verb
1853,lodging,VBG,Not verb
1854,lofting,VBG,Not verb
1855,logging,VBG,Not verb
1856,logrolling,VBG,Not verb
1857,longing,VBG,  갈망[열망]하는  
1858,looking,VBG,"  [보통 복합어를 이루어] …으로 보이는, …한 얼굴을 한  "
1859,looming,VBG,"  어렴풋이 보이기 시작하는, 희미하게 나타나는; 기분 나쁜, 무시무시한 (menacing).  "
1860,looping,VBG,[미·속어]  술에 취한(looped)  
1861,loosing,VBG,Not verb
1862,lopping,VBG,Not verb
1863,lording,VBG,Not verb
1864,lordling,VBG,Not verb
1865,loudering,VBG,Not verb
1866,lounging,VBG,Not verb
1867,louvering,VBG,Not verb
1868,loveling,VBG,Not verb
1869,lovering,VBG,Not verb
1870,loving,VBG,Not verb
1871,lowering,VBG,Not verb
1872,lumbering,VBG,  (육중한 덩치로) 느릿느릿 움직이는  
1873,lumping,VBG,"  [구어] 많은; 무거운; 부피가 큰, 커다란  "
1874,lustring,VBG,Not verb
1875,lutemaking,VBG,Not verb
1876,lutestring,VBG,Not verb
1877,luting,VBG,Not verb
1878,lying,VBG,Not verb
1879,mackereling,VBG,Not verb
1880,madding,VBG,"[문예체]  미친 듯이 구는, 미치게[정말 화나게] 만드는  "
1881,madling,VBG,Not verb
1882,magicking,VBG,Not verb
1883,maidling,VBG,Not verb
1884,mainspring,VBG,Not verb
1885,making,VBG,Not verb
1886,mallemaroking,VBG,Not verb
1887,malreasoning,VBG,Not verb
1888,malting,VBG,Not verb
1889,mangling,VBG,Not verb
1890,manling,VBG,Not verb
1891,mannering,VBG,Not verb
1892,manning,VBG,"  (어떤 장소·기계에서[를]) 일하다[담당하다], …에 인원을 배치[제공]하다 (=crew, staff)  "
1893,manslaughtering,VBG,Not verb
1894,manslaying,VBG,Not verb
1895,manstealing,VBG,Not verb
1896,manstopping,VBG,Not verb
1897,mantling,VBG,Not verb
1898,mantuamaking,VBG,Not verb
1899,marbling,VBG,Not verb
1900,margining,VBG,Not verb
1901,marking,VBG,Not verb
1902,marrying,VBG,"  결혼하는, 결혼할(것 같은)  "
1903,mashing,VBG,Not verb
1904,masterling,VBG,Not verb
1905,masting,VBG,Not verb
1906,matchboarding,VBG,Not verb
1907,matching,VBG,  어울리는  
1908,matchmaking,VBG,Not verb
1909,matmaking,VBG,  매트 제조의  
1910,matting,VBG,Not verb
1911,maturing,VBG,Not verb
1912,mauling,VBG,Not verb
1913,Maying,VBG,Not verb
1914,meaching,VBG,Not verb
1915,meadowing,VBG,Not verb
1916,mealywing,VBG,Not verb
1917,meaning,VBG,  (=meaningful (2))  
1918,measuring,VBG,Not verb
1919,meddling,VBG,"  참견하는, 간섭하는  "
1920,mediating,VBG,  (해결책을 찾기 위해) 중재[조정]하다      2.    
1921,meekling,VBG,Not verb
1922,melting,VBG,  (애정·연민·공감을 느끼도록) 마음[애간장]을 녹이는  
1923,menacing,VBG,"  위협적인, 해를 끼칠 듯한 (=threatening)  "
1924,mending,VBG,Not verb
1925,meninting,VBG,Not verb
1926,meritmongering,VBG,Not verb
1927,merrymaking,VBG,Not verb
1928,merrymeeting,VBG,Not verb
1929,merrywing,VBG,Not verb
1930,messing,VBG,[비격식 특히 美]  엉망으로[지저분하게] 만들다      4.    
1931,metaling,VBG,Not verb
1932,metalworking,VBG,Not verb
1933,miching,VBG,Not verb
1934,microdrawing,VBG,Not verb
1935,middling,VBG,"  (치수·품질·지위 등이) 보통[중간]의 (=moderate, unremarkable)  "
1936,midevening,VBG,Not verb
1937,midlenting,VBG,Not verb
1938,midmorning,VBG,Not verb
1939,milking,VBG,Not verb
1940,milksopping,VBG,"  나약한, 무력한; 얼뜨기의, 겁보의.  "
1941,millering,VBG,Not verb
1942,milling,VBG,  떼를 지어 서성거리는  
1943,millwrighting,VBG,Not verb
1944,mimmocking,VBG,Not verb
1945,mincing,VBG,[못마땅함]  섬세한 척 고상을 떠는  
1946,minding,VBG,"  언짢아하다, 상관하다, 개의하다      4.    "
1947,minning,VBG,Not verb
1948,mintmaking,VBG,Not verb
1949,miraclemongering,VBG,Not verb
1950,misbefitting,VBG,Not verb
1951,misclaiming,VBG,Not verb
1952,misdoing,VBG,Not verb
1953,misguiding,VBG,Not verb
1954,miskenning,VBG,Not verb
1955,misleading,VBG,"  호도[오도]하는, 오해의 소지가 있는 (=deceptive)  "
1956,mispleading,VBG,Not verb
1957,misproceeding,VBG,Not verb
1958,missing,VBG,Not verb
1959,misspelling,VBG,Not verb
1960,mistaking,VBG,"  오해[오인]하다, 잘못 판단하다 (=misconstrue)  "
1961,mistrusting,VBG,"  신뢰하지 않다, 불신하다 (=distrust)      2.    [명사]  불신 (=suspicion)  "
1962,misunderstanding,VBG,Not verb
1963,moaning,VBG,  신음하다 (=groan)      2.    
1964,modeling,VBG,Not verb
1965,modelmaking,VBG,Not verb
1966,moiling,VBG,Not verb
1967,molding,VBG,Not verb
1968,mollifying,VBG,"  누그러뜨리는, 진정시키는 (듯한)  "
1969,mollycoddling,VBG,"[못마땅함 구식이 되어감]  과잉보호하다, 온갖 응석을 다 받아 주다 (→coddle)  "
1970,moneygrubbing,VBG,Not verb
1971,moneylending,VBG,Not verb
1972,moneymongering,VBG,Not verb
1973,moneysaving,VBG,  돈을 절약(저축)하는  
1974,mongering,VBG,Not verb
1975,mooing,VBG,Not verb
1976,mooning,VBG,Not verb
1977,moonlighting,VBG,Not verb
1978,moonraking,VBG,Not verb
1979,moonshining,VBG,Not verb
1980,moonwalking,VBG,  달 위를 걷다      2.    
1981,moorburning,VBG,Not verb
1982,mooring,VBG,Not verb
1983,mooting,VBG,"[美]  (가능성이 적으므로) 고려할 가치가 없는      2.    [동사][격식]  (의견 등을) 제기하다 (=propose, put forward)  "
1984,moping,VBG,  (아무 일도 하지 않고) 맥이 빠져 지내다 (=brood)  
1985,morrowing,VBG,Not verb
1986,mortifying,VBG,  How mortifying to have to apologize to him!      그에게 사과를 해야 하다니 얼마나 굴욕스러운지!  
1987,mortling,VBG,Not verb
1988,mosstrooping,VBG,Not verb
1989,Mosting,VBG,Not verb
1990,mothering,VBG,Not verb
1991,motherling,VBG,Not verb
1992,motoring,VBG,  자동차 운행의  
1993,mottling,VBG,Not verb
1994,mounting,VBG,  (흔히 우려스러울 정도로) 증가하는[커져 가는] (=growing)      2.    [명사]  (=mount)  
1995,mourning,VBG,Not verb
1996,mousing,VBG,Not verb
1997,mouthing,VBG,  (소리는 내지 않고) 입 모양으로만 말하다      4.    
1998,moving,VBG,Not verb
1999,mowing,VBG,Not verb
2000,mozing,VBG,Not verb
2001,mudding,VBG,Not verb
2002,mudslinging,VBG,Not verb
2003,multiplepoinding,VBG,Not verb
2004,multiplying,VBG,Not verb
2005,mumbling,VBG,"  중얼거리는, 우물우물 씹는. mumbling·ly 부사  "
2006,mumming,VBG,Not verb
2007,murdering,VBG,  살해[살인]하다      4.    
2008,murmuring,VBG,Not verb
2009,muscling,VBG,Not verb
2010,musing,VBG,Not verb
2011,muttering,VBG,Not verb
2012,mythmaking,VBG,Not verb
2013,naething,VBG,Not verb
2014,nagging,VBG,Not verb
2015,nailing,VBG,"  못을 박는 데 쓰는;  훌륭한, 멋진.      2.    [부사]  훌륭하게, 멋지게.  "
2016,nameling,VBG,Not verb
2017,naming,VBG,Not verb
2018,napkining,VBG,Not verb
2019,napping,VBG,Not verb
2020,naturing,VBG,Not verb
2021,necking,VBG,Not verb
2022,necromancing,VBG,Not verb
2023,needing,VBG,"  (…을) 필요로 하다, (필수적이거나 아주 중요하므로) …해야 하다      2.    "
2024,needlemaking,VBG,Not verb
2025,needling,VBG,Not verb
2026,neighboring,VBG,"  [A] 이웃의, 근처[인근]의; 인접한(adjacent)  "
2027,nerving,VBG,Not verb
2028,nestling,VBG,Not verb
2029,netmaking,VBG,Not verb
2030,netting,VBG,Not verb
2031,nettling,VBG,[비격식 특히 英]  …을 짜증나게[(약간) 화나게] 하다 (=annoy)  
2032,newing,VBG,Not verb
2033,newscasting,VBG,Not verb
2034,newsmongering,VBG,Not verb
2035,niceling,VBG,Not verb
2036,nickeling,VBG,Not verb
2037,nicking,VBG,Not verb
2038,niddering,VBG,Not verb
2039,niding,VBG,Not verb
2040,nievling,VBG,Not verb
2041,nifling,VBG,Not verb
2042,niggardling,VBG,Not verb
2043,niggerling,VBG,Not verb
2044,niggling,VBG,Not verb
2045,nightwalking,VBG,Not verb
2046,nipping,VBG,"  살을 에는 듯한, 통렬한, 신랄한  "
2047,nithing,VBG,Not verb
2048,nitriding,VBG,Not verb
2049,nodding,VBG,Not verb
2050,nogging,VBG,Not verb
2051,noisemaking,VBG,Not verb
2052,nonabiding,VBG,Not verb
2053,nonabstaining,VBG,Not verb
2054,nonaccompanying,VBG,Not verb
2055,nonaerating,VBG,Not verb
2056,nonalienating,VBG,Not verb
2057,nonangling,VBG,Not verb
2058,nonapostatizing,VBG,Not verb
2059,nonappearing,VBG,Not verb
2060,nonarcing,VBG,Not verb
2061,nonballoting,VBG,Not verb
2062,nonbasing,VBG,Not verb
2063,nonbathing,VBG,Not verb
2064,nonbearing,VBG,Not verb
2065,nonbeing,VBG,Not verb
2066,nonbelieving,VBG,Not verb
2067,nonbleeding,VBG,Not verb
2068,nonblooming,VBG,Not verb
2069,nonbreeding,VBG,Not verb
2070,nonbrowsing,VBG,Not verb
2071,nonbudding,VBG,Not verb
2072,nonburning,VBG,Not verb
2073,nonbursting,VBG,Not verb
2074,noncaking,VBG,Not verb
2075,noncanvassing,VBG,Not verb
2076,nonclotting,VBG,Not verb
2077,noncoalescing,VBG,Not verb
2078,noncoking,VBG,Not verb
2079,noncombining,VBG,Not verb
2080,noncoming,VBG,Not verb
2081,noncommunicating,VBG,Not verb
2082,noncompensating,VBG,Not verb
2083,noncompeting,VBG,Not verb
2084,noncomplying,VBG,Not verb
2085,nonconceiving,VBG,Not verb
2086,nonconciliating,VBG,Not verb
2087,nonconcluding,VBG,Not verb
2088,nonconflicting,VBG,Not verb
2089,nonconforming,VBG,"  관행[규범]을 따르지 않는, 국교를 신봉하지 않는  "
2090,noncongealing,VBG,Not verb
2091,nonconsenting,VBG,Not verb
2092,nonconspiring,VBG,Not verb
2093,noncontributing,VBG,Not verb
2094,noncopying,VBG,Not verb
2095,noncoring,VBG,Not verb
2096,noncorresponding,VBG,Not verb
2097,noncorroding,VBG,Not verb
2098,noncranking,VBG,Not verb
2099,noncreeping,VBG,Not verb
2100,noncrusading,VBG,Not verb
2101,noncurling,VBG,Not verb
2102,noncutting,VBG,Not verb
2103,nondecaying,VBG,Not verb
2104,nondefaulting,VBG,Not verb
2105,nondefining,VBG,  (=non-restrictive)  
2106,nondegerming,VBG,Not verb
2107,nondepreciating,VBG,Not verb
2108,nondesisting,VBG,Not verb
2109,nondetonating,VBG,Not verb
2110,nondialyzing,VBG,Not verb
2111,nondisappearing,VBG,Not verb
2112,nondischarging,VBG,Not verb
2113,nondisparaging,VBG,Not verb
2114,nondisqualifying,VBG,Not verb
2115,nondissenting,VBG,Not verb
2116,nondumping,VBG,Not verb
2117,nonearning,VBG,Not verb
2118,nonemanating,VBG,Not verb
2119,nonenduring,VBG,Not verb
2120,nonengineering,VBG,Not verb
2121,nonequivocating,VBG,Not verb
2122,nonerecting,VBG,Not verb
2123,nonevolving,VBG,Not verb
2124,nonexisting,VBG,Not verb
2125,nonexuding,VBG,Not verb
2126,nonfacing,VBG,Not verb
2127,nonfinding,VBG,Not verb
2128,nonfinishing,VBG,Not verb
2129,nonfloating,VBG,Not verb
2130,nonflowering,VBG,"[식물]  꽃이 피지 않는, 개화기(期)가 없는.  "
2131,nonflowing,VBG,"[식물]  꽃이 피지 않는, 개화기(期)가 없는.  "
2132,nonfluctuating,VBG,Not verb
2133,nonflying,VBG,Not verb
2134,nonfouling,VBG,Not verb
2135,nonfreezing,VBG,"  얼지 않는, 부동(不凍)(성)의  "
2136,nongelatinizing,VBG,Not verb
2137,nongrooming,VBG,Not verb
2138,nonheading,VBG,Not verb
2139,nonhousekeeping,VBG,Not verb
2140,nonhunting,VBG,Not verb
2141,nonimbricating,VBG,Not verb
2142,nonimporting,VBG,Not verb
2143,nonincreasing,VBG,Not verb
2144,noninquiring,VBG,Not verb
2145,noninterfering,VBG,Not verb
2146,nonintoxicating,VBG,Not verb
2147,nonirritating,VBG,Not verb
2148,nonjuring,VBG,[영국사]  신하로서의 복종 서약을 거부하는  
2149,nonjurying,VBG,Not verb
2150,nonlaying,VBG,Not verb
2151,nonlicking,VBG,Not verb
2152,nonlimiting,VBG,Not verb
2153,nonliquefying,VBG,Not verb
2154,nonliquidating,VBG,Not verb
2155,nonlisting,VBG,Not verb
2156,nonmarrying,VBG,Not verb
2157,nonmotoring,VBG,Not verb
2158,nonofficeholding,VBG,Not verb
2159,nonopening,VBG,Not verb
2160,nonoperating,VBG,  영업외의  
2161,nonoxidating,VBG,Not verb
2162,nonpaying,VBG,"  수지가 안 맞는, 이익이 없는.  "
2163,nonpending,VBG,Not verb
2164,nonperforming,VBG,Not verb
2165,nonpolarizing,VBG,Not verb
2166,nonpreaching,VBG,Not verb
2167,nonproducing,VBG,Not verb
2168,nonprofiteering,VBG,Not verb
2169,nonpulsating,VBG,Not verb
2170,nonpunishing,VBG,Not verb
2171,nonputting,VBG,Not verb
2172,nonradiating,VBG,Not verb
2173,nonranging,VBG,Not verb
2174,nonratifying,VBG,Not verb
2175,nonreading,VBG,Not verb
2176,nonreceiving,VBG,Not verb
2177,nonrecurring,VBG,  재현하지 않는.  
2178,nonredressing,VBG,Not verb
2179,nonreducing,VBG,Not verb
2180,nonregarding,VBG,Not verb
2181,nonregenerating,VBG,Not verb
2182,nonreigning,VBG,Not verb
2183,nonrenouncing,VBG,Not verb
2184,nonresisting,VBG,Not verb
2185,nonretiring,VBG,Not verb
2186,nonrevealing,VBG,Not verb
2187,nonrevolting,VBG,Not verb
2188,nonrotating,VBG,Not verb
2189,nonsaving,VBG,Not verb
2190,nonsawing,VBG,Not verb
2191,nonscalding,VBG,Not verb
2192,nonscaling,VBG,Not verb
2193,nonscoring,VBG,Not verb
2194,nonselfregarding,VBG,Not verb
2195,nonselling,VBG,Not verb
2196,nonsetting,VBG,Not verb
2197,nonsharing,VBG,Not verb
2198,nonshipping,VBG,Not verb
2199,nonshredding,VBG,Not verb
2200,nonshrinking,VBG,Not verb
2201,nonsinging,VBG,Not verb
2202,nonsitting,VBG,Not verb
2203,nonskidding,VBG,Not verb
2204,nonskipping,VBG,Not verb
2205,nonslaveholding,VBG,Not verb
2206,nonslipping,VBG,Not verb
2207,nonsludging,VBG,Not verb
2208,nonsmoking,VBG,  금연의  
2209,nonsmutting,VBG,Not verb
2210,nonspalling,VBG,Not verb
2211,nonsparing,VBG,Not verb
2212,nonsparking,VBG,Not verb
2213,nonspeaking,VBG,Not verb
2214,nonspinning,VBG,Not verb
2215,nonsporeforming,VBG,Not verb
2216,nonsporting,VBG,"  사냥개의 자질이 없는, 비(非)스포츠의  "
2217,nonsprouting,VBG,Not verb
2218,nonstaining,VBG,Not verb
2219,nonstarting,VBG,"  (경주에서) 스타트하지 않는, 성공 가능성이 없는.  "
2220,nonstooping,VBG,Not verb
2221,nonstriking,VBG,Not verb
2222,nonsubscribing,VBG,Not verb
2223,nonsubsiding,VBG,Not verb
2224,nonsupporting,VBG,Not verb
2225,nonsustaining,VBG,"  지탱하지 못하는, 견디지 못하는; 부양[유지]하지 않는.  "
2226,nonswearing,VBG,Not verb
2227,nonsweating,VBG,Not verb
2228,nonswimming,VBG,Not verb
2229,nontarnishing,VBG,Not verb
2230,nonteaching,VBG,"  교육[교직]과 관계 없는, 비(非) 교직[교육, 교수]의.  "
2231,nonterminating,VBG,"  끝이 없는, 무한의.  "
2232,nonthinking,VBG,"  생각[사고, 사색]하지 않는; 도리를 모르는.      2.    [명사]  생각[숙고]하지 않는 것.  "
2233,nontrailing,VBG,Not verb
2234,nontransposing,VBG,Not verb
2235,nontraveling,VBG,Not verb
2236,nonunderstanding,VBG,Not verb
2237,nonusing,VBG,Not verb
2238,nonusurping,VBG,Not verb
2239,nonvanishing,VBG,  무(無)가[영이] 되지 않는.  
2240,nonvisiting,VBG,Not verb
2241,nonvoting,VBG,"  투표하지 않는, 투표권 없는, (주식이)의결권없는  "
2242,nonwalking,VBG,Not verb
2243,nonwasting,VBG,Not verb
2244,nonworking,VBG,Not verb
2245,nonyielding,VBG,Not verb
2246,nooning,VBG,Not verb
2247,nosing,VBG,Not verb
2248,notching,VBG,Not verb
2249,notwithstanding,VBG,Not verb
2250,nourishing,VBG,nourishing food      영양가 있는 음식  
2251,novelmongering,VBG,Not verb
2252,nursling,VBG,Not verb
2253,nutting,VBG,Not verb
2254,oakling,VBG,Not verb
2255,obliging,VBG,"  (기꺼이 남을) 도와주는, 친절한 (=helpful)  "
2256,observing,VBG,"  관찰하는; 주의 깊은, 빈틈없는; 관찰력이 예민한  "
2257,occulting,VBG,Not verb
2258,offaling,VBG,Not verb
2259,offering,VBG,Not verb
2260,offgoing,VBG,  계속 진행 중인  
2261,offing,VBG,Not verb
2262,offscouring,VBG,Not verb
2263,offspring,VBG,Not verb
2264,oilproofing,VBG,Not verb
2265,omnirevealing,VBG,Not verb
2266,oncoming,VBG,  다가오는 (=approaching)  
2267,onflowing,VBG,Not verb
2268,ongoing,VBG,  계속 진행 중인  
2269,onlooking,VBG,Not verb
2270,onrushing,VBG,"  돌진하는, 앞뒤를 헤아리지 않고 내닫는  "
2271,onstanding,VBG,Not verb
2272,onsweeping,VBG,Not verb
2273,onwaiting,VBG,Not verb
2274,opening,VBG,"  첫, 시작 부분의 (↔closing)  "
2275,operating,VBG,Not verb
2276,opposing,VBG,Not verb
2277,orcharding,VBG,Not verb
2278,organing,VBG,Not verb
2279,oscillating,VBG,Not verb
2280,outbearing,VBG,Not verb
2281,outblowing,VBG,Not verb
2282,outbolting,VBG,Not verb
2283,outbranching,VBG,Not verb
2284,outbreaking,VBG,Not verb
2285,outbreeding,VBG,Not verb
2286,outbring,VBG,Not verb
2287,outbuilding,VBG,Not verb
2288,outcasting,VBG,Not verb
2289,outcoming,VBG,Not verb
2290,outcrossing,VBG,Not verb
2291,outdwelling,VBG,Not verb
2292,outfeeding,VBG,Not verb
2293,outfighting,VBG,Not verb
2294,outflanking,VBG,  측면에서 공격하다      2.    
2295,outfling,VBG,Not verb
2296,outgiving,VBG,"  우호적인, 호의적인; 사교적인, 외향적인  "
2297,outgoing,VBG,Not verb
2298,outgrowing,VBG,  (옷 등에 비해 사람의 몸 등이) 너무 커져 맞지 않게 되다 (=grow out of)      2.    
2299,outhousing,VBG,Not verb
2300,outing,VBG,Not verb
2301,outjetting,VBG,Not verb
2302,outking,VBG,Not verb
2303,outlodging,VBG,Not verb
2304,outlying,VBG,"  외딴, 외진  "
2305,outpocketing,VBG,Not verb
2306,outpouching,VBG,Not verb
2307,outpouring,VBG,Not verb
2308,outraging,VBG,  격분[격노]하게 만들다  
2309,outriding,VBG,Not verb
2310,outrigging,VBG,Not verb
2311,outring,VBG,outring의 과거형.  
2312,outscouring,VBG,Not verb
2313,outsetting,VBG,Not verb
2314,outsing,VBG,"  …보다 노래를 잘 부르다, …보다 큰 소리로 노래 부르다      2.    [자동사]  (큰 소리로) 노래 부르기 시작하다  "
2315,outspring,VBG,Not verb
2316,outsting,VBG,  (일자리·권좌에서) 몰아내다[쫓아내다/축출하다]  
2317,outsweeping,VBG,Not verb
2318,outswing,VBG,Not verb
2319,outwing,VBG,Not verb
2320,outwring,VBG,Not verb
2321,overambling,VBG,Not verb
2322,overawning,VBG,Not verb
2323,overbearing,VBG,"[못마땅함]  고압적인, 남을 지배하려 드는 (=domineering)  "
2324,overbeating,VBG,"[못마땅함]  고압적인, 남을 지배하려 드는 (=domineering)  "
2325,overbeetling,VBG,Not verb
2326,overblowing,VBG,Not verb
2327,overboding,VBG,Not verb
2328,overbooming,VBG,Not verb
2329,overbragging,VBG,Not verb
2330,overbubbling,VBG,Not verb
2331,overcaring,VBG,Not verb
2332,overcarking,VBG,Not verb
2333,overcasting,VBG,Not verb
2334,overcoating,VBG,Not verb
2335,overcunning,VBG,  지나치게 교활한      2.    [명사]  지나치게 교활함  
