Column2,Column1,word,type,v1,v2,v3,v4,v5,반의어,v6,동의어
631,714,ers,NNS,"[植]  살갈퀴의 일종(=ervil)(콩과(科), 유럽에서는 가축의 사료)  ","  살갈퀴의 일종(=ervil)(콩과(科), 유럽에서는 가축의 사료)  ","  살갈퀴의 일종(=ervil)(콩과(科), 유럽에서는 가축의 사료)  ","  살갈퀴의 일종(=ervil)(콩과(科), 유럽에서는 가축의 사료)  ",살갈퀴의 일종,,살갈퀴의 일종,#NUM!
632,715,esoterics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
633,717,estovers,NNS,"  pl. [법] 필요물 ((차지인(借地人)이 그 땅에서 채취하는 장작·가옥 수선용 재목 등)), 별거 수당  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
634,718,ethics,NNS,[단수 취급] 윤리학      2., 윤리학      2, 윤리학      2, 윤리학      2,윤리학 2,,윤리학 2,#NUM!
635,719,ethnos,NNS,(=ETHNIC GROUP),(=ETHNIC GROUP),(=ETHNIC GROUP),(=ETHNIC GROUP),,,,#NUM!
636,720,ethnotechnics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
637,721,ethonomics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
638,723,eugenics,NNS,우생학,우생학,우생학,우생학,우생학,,우생학,#NUM!
639,724,euphonetics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
640,725,eupsychics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
641,726,eurythmics,NNS,pl. [단수 취급] 율동 체조,pl. [단수 취급] 율동 체조,pl. [단수 취급] 율동 체조,pl. [단수 취급] 율동 체조,pl.  율동 체조,,pl.  율동 체조,#NUM!
642,727,eutechnics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
643,728,euthenics,NNS,"  pl. [단수 취급] 생활 개선학, 환경 우생학  ","pl. [단수 취급] 생활 개선학, 환경 우생학  ","pl. [단수 취급] 생활 개선학, 환경 우생학  ","pl. [단수 취급] 생활 개선학, 환경 우생학  ","pl.  생활 개선학, 환경 우생학",,"pl.  생활 개선학, 환경 우생학",#NUM!
644,729,evangelistics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
645,731,everywheres,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
646,732,examen,NNS,[그리스도교]  (양심 등의) 규명      2.,  (양심 등의) 규명      2,  (양심 등의) 규명      2,  (양심 등의) 규명      2, 규명 2,, 규명 2,#NUM!
647,733,executrices,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
648,734,exegetics,NNS,pl. [단수 취급] 성경 해석학,pl. [단수 취급] 성경 해석학,pl. [단수 취급] 성경 해석학,pl. [단수 취급] 성경 해석학,pl.  성경 해석학,,pl.  성경 해석학,#NUM!
649,735,exencephalia,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
650,736,exes,NNS,[영·속어]  pl. 비용(expenses),  pl,  pl,  pl,pl,,pl,#NUM!
651,737,exoterics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
652,738,externals,NNS,"[격식]  외관, 겉모습  ","  외관, 겉모습  ","  외관, 겉모습  ","  외관, 겉모습  ","외관, 겉모습",,"외관, 겉모습",#NUM!
653,739,extracivic,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
654,740,fabes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
655,741,facies,NNS,"  [의학] (증상을 나타내는) 안색; [지질] 상(相) ((퇴적층의 전체적 특색)); [생태] (동식물 개체(군)의) 외관, 외견  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
656,743,facks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
657,744,fains,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
658,745,faints,NNS,pl. (위스키 증류 때 처음과 마지막에 생기는) 불순한 알코올,pl. (위스키 증류 때 처음과 마지막에 생기는) 불순한 알코올,pl. (위스키 증류 때 처음과 마지막에 생기는) 불순한 알코올,pl. (위스키 증류 때 처음과 마지막에 생기는) 불순한 알코올,pl.  불순한 알코올,,pl.  불순한 알코올,#NUM!
659,746,faitour,NNS,"[고어]  사기꾼, 야바위꾼  ","  사기꾼, 야바위꾼  ","  사기꾼, 야바위꾼  ","  사기꾼, 야바위꾼  ","사기꾼, 야바위꾼",,"사기꾼, 야바위꾼",#NUM!
660,747,falces,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
661,748,Falcones,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
662,749,farrago,NNS,"[격식 못마땅함]  잡동사니, 뒤죽박죽 (=hotchpotch)  ","  잡동사니, 뒤죽박죽 (=hotchpotch)  ","  잡동사니, 뒤죽박죽 (=hotchpotch)  ","  잡동사니, 뒤죽박죽 (=hotchpotch)  ","잡동사니, 뒤죽박죽 ",,"잡동사니, 뒤죽박죽 ",#NUM!
663,750,fasces,NNS,"  pl. [때로 단수 취급] [고대로마] 막대기 다발 속에 도끼를 끼운 집정관의 권위 표지 ((후에 이탈리아 파시스트 당의 상징이 됨)), 이것이 상징하는 관직[직위]  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
664,751,fattrels,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
665,752,fauces,NNS,"[해부]  pl. [보통 단수 취급] 목구멍, 인후, 후두  ",  pl,  pl,  pl,pl,,pl,#NUM!
666,753,Favosites,NNS,[지질학]  파보시테스,  파보시테스,  파보시테스,  파보시테스,파보시테스,,파보시테스,#NUM!
667,754,favus,NNS,"[병리]  황선(黃癬), 기계총  ","  황선(黃癬), 기계총  ","  황선(黃癬), 기계총  ","  황선(黃癬), 기계총  ","황선, 기계총",,"황선, 기계총",#NUM!
668,755,fayles,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
669,756,feazings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
670,758,fels,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
671,759,feministics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
672,760,fenks,NNS,pl. 고래 기름의 찌꺼기,pl. 고래 기름의 찌꺼기,pl. 고래 기름의 찌꺼기,pl. 고래 기름의 찌꺼기,pl. 고래 기름의 찌꺼기,,pl. 고래 기름의 찌꺼기,#NUM!
673,761,fetiales,NNS,(고대 로마에서) 전령 사제: 국민의 전령사 겸 대표자로서 타국과의 논쟁·선전 포고·평화 조약 비준 등 외교 임무를 맡았던 일단(20명)의 사제들.,Longer,Longer,Longer,Longer,,Longer,#NUM!
674,762,fewtrils,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
675,763,fibrinuria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
676,764,fibromata,NNS,[의학]  섬유종,  섬유종,  섬유종,  섬유종,섬유종,,섬유종,#NUM!
677,765,fidicinales,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
678,766,fiducinales,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
679,767,fieldwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
680,768,filamentoid,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
681,769,filanders,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
682,770,Filicites,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
683,771,filings,NNS,줄밥,줄밥,줄밥,줄밥,줄밥,,줄밥,#NUM!
684,772,fils,NNS,"  아들 ((부자(父子)가 이름이 같을 경우, 구별하기 위하여 아들 이름에 붙임))  ","아들 ((부자(父子)가 이름이 같을 경우, 구별하기 위하여 아들 이름에 붙임))  ","아들 ((부자(父子)가 이름이 같을 경우, 구별하기 위하여 아들 이름에 붙임))  ","아들 ((부자(父子)가 이름이 같을 경우, 구별하기 위하여 아들 이름에 붙임))  ",아들 ,,아들 ,#NUM!
685,773,firedog,NNS,(=ANDIRON),(=ANDIRON),(=ANDIRON),(=ANDIRON),,,,#NUM!
686,774,Fissirostres,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
687,775,fitters,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
688,776,fittyways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
689,777,fives,NNS,파이브스(손이나 배트로 공을 벽에 치며 하는 경기. 특히 영국 사립학교들에서 함),파이브스(손이나 배트로 공을 벽에 치며 하는 경기. 특히 영국 사립학교들에서 함),파이브스(손이나 배트로 공을 벽에 치며 하는 경기. 특히 영국 사립학교들에서 함),파이브스(손이나 배트로 공을 벽에 치며 하는 경기. 특히 영국 사립학교들에서 함),파이브스,,파이브스,#NUM!
690,778,fivestones,NNS,[영]  pl. [단수 취급] 다섯 개의 작은 돌을 사용하는 공기 놀이,  pl,  pl,  pl,pl,,pl,#NUM!
691,779,flamen,NNS,[고대 로마]  사제(司祭),  사제(司祭),  사제(司祭),  사제(司祭),사제,,사제,#NUM!
692,781,flatways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
693,782,flatwoods,NNS,pl. 저지 삼림 지대,pl. 저지 삼림 지대,pl. 저지 삼림 지대,pl. 저지 삼림 지대,pl. 저지 삼림 지대,,pl. 저지 삼림 지대,#NUM!
694,783,fleecy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
695,784,fleetings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
696,786,flews,NNS,pl. (사냥개 bloodhound 등의) 아래로 축 처진 윗입술,pl. (사냥개 bloodhound 등의) 아래로 축 처진 윗입술,pl. (사냥개 bloodhound 등의) 아래로 축 처진 윗입술,pl. (사냥개 bloodhound 등의) 아래로 축 처진 윗입술,pl.  아래로 축 처진 윗입술,,pl.  아래로 축 처진 윗입술,#NUM!
697,787,floppers,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
698,788,floristics,NNS,pl. [단수·복수 취급] 식물상 연구,pl. [단수·복수 취급] 식물상 연구,pl. [단수·복수 취급] 식물상 연구,pl. [단수·복수 취급] 식물상 연구,pl.  식물상 연구,,pl.  식물상 연구,#NUM!
699,790,flourishy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
700,791,focoids,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
701,792,foldwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
702,793,folia,NNS,FOLIUM의 복수,FOLIUM의 복수,FOLIUM의 복수,FOLIUM의 복수,FOLIUM의 복수,,FOLIUM의 복수,#NUM!
703,794,folles,NNS,FOLLIS의 복수형.,FOLLIS의 복수형.,FOLLIS의 복수형.,FOLLIS의 복수형.,FOLLIS의 복수형.,,FOLLIS의 복수형.,#NUM!
704,796,fomes,NNS,[의학]  [보통 pl.] (감염) 매개물 ((의류·침구류 따위)),  [보통 pl,  [보통 pl,  [보통 pl,[보통 pl,,[보통 pl,#NUM!
705,797,fons,NNS,"  폰스, 폰투스(Fontus): 고대 로마의 샘의 신(神).  ","폰스, 폰투스(Fontus): 고대 로마의 샘의 신(神).  ","폰스, 폰투스(Fontus): 고대 로마의 샘의 신(神).  ","폰스, 폰투스(Fontus): 고대 로마의 샘의 신(神).  ","폰스, 폰투스.",,"폰스, 폰투스.",#NUM!
706,798,footings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
707,799,footlights,NNS,(무대 앞쪽의) 각광,(무대 앞쪽의) 각광,(무대 앞쪽의) 각광,(무대 앞쪽의) 각광, 각광,, 각광,#NUM!
708,800,foots,NNS,"[화학]  푸츠, 유제를 말한다.  ","  푸츠, 유제를 말한다","  푸츠, 유제를 말한다","  푸츠, 유제를 말한다","푸츠, 유제를 말한다",,"푸츠, 유제를 말한다",#NUM!
709,801,foramen,NNS,"[해부·동물·식물]  구멍, 소공(小孔), 주공(珠孔)  ","  구멍, 소공(小孔), 주공(珠孔)  ","  구멍, 소공(小孔), 주공(珠孔)  ","  구멍, 소공(小孔), 주공(珠孔)  ","구멍, 소공",,"구멍, 소공",#NUM!
710,802,forceps,NNS,"  겸자(의사들이 쓰는, 날이 없는 기다란 가위같이 생긴 도구)  ","겸자(의사들이 쓰는, 날이 없는 기다란 가위같이 생긴 도구)  ","겸자(의사들이 쓰는, 날이 없는 기다란 가위같이 생긴 도구)  ","겸자(의사들이 쓰는, 날이 없는 기다란 가위같이 생긴 도구)  ",겸자,,겸자,#NUM!
711,803,forcipes,NNS,FORCEPS의 복수형.,FORCEPS의 복수형.,FORCEPS의 복수형.,FORCEPS의 복수형.,FORCEPS의 복수형.,,FORCEPS의 복수형.,#NUM!
712,804,fordays,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
713,805,forebowels,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
714,806,forenews,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
715,807,foreparents,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
716,808,forereckon,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
717,809,forerunnings,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
718,810,forestwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
719,811,forewaters,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
720,812,forfoughten,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
721,813,formeret,NNS,"[건축]  포머레트, 벽 리브(wall-rib): 고딕 건축의 리브 볼트(ribbed vault)에서, 벽과 가지런히 놓인 도리 방향의 리브(rib).  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
722,814,forthrights,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
723,815,forties,NNS,"  40대(40~49), 40년대, 40도대 (기온)  ","40대(40~49), 40년대, 40도대 (기온)  ","40대(40~49), 40년대, 40도대 (기온)  ","40대(40~49), 40년대, 40도대 (기온)  ",40대,,40대,#NUM!
724,816,forwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
725,817,foughten,NNS,"[고어]  옛날에 전쟁이 있었던, 전쟁의 무대가 된.  ","  옛날에 전쟁이 있었던, 전쟁의 무대가 된","  옛날에 전쟁이 있었던, 전쟁의 무대가 된","  옛날에 전쟁이 있었던, 전쟁의 무대가 된","옛날에 전쟁이 있었던, 전쟁의 무대가 된",,"옛날에 전쟁이 있었던, 전쟁의 무대가 된",#NUM!
726,818,Frances,NNS,"  여자 이름 ((애칭 Fanny, cf. FRANCIS))  ","여자 이름 ((애칭 Fanny, cf. FRANCIS))  ","여자 이름 ((애칭 Fanny, cf. FRANCIS))  ","여자 이름 ((애칭 Fanny, cf. FRANCIS))  ",여자 이름 ,,여자 이름 ,#NUM!
727,819,fretways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
728,820,frithles,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
729,821,froggy,NNS,[유아어]  개구리,  개구리,  개구리,  개구리,개구리,,개구리,#NUM!
730,822,fromwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
731,823,frontways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
732,824,fulwa,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
733,825,funds,NNS,[동물학]  기저(基底)(밑부),  기저(基底)(밑부),  기저(基底)(밑부),  기저(基底)(밑부),기저,,기저,#NUM!
734,828,fustilugs,NNS,[영국 구식 경멸적]  뚱뚱한 사람((특히 여성)),  뚱뚱한 사람((특히 여성)),  뚱뚱한 사람((특히 여성)),  뚱뚱한 사람((특히 여성)),뚱뚱한 사람,,뚱뚱한 사람,#NUM!
735,829,gablatores,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
736,830,gadfly,NNS,[보통 못마땅함]  잔소리꾼,  잔소리꾼,  잔소리꾼,  잔소리꾼,잔소리꾼,,잔소리꾼,#NUM!
737,831,gains,NNS,이득,이득,이득,이득,이득,,이득,#NUM!
738,832,galimatias,NNS,"  뜻을 분별할 수 없는 말, 횡설수설  ","뜻을 분별할 수 없는 말, 횡설수설  ","뜻을 분별할 수 없는 말, 횡설수설  ","뜻을 분별할 수 없는 말, 횡설수설  ","뜻을 분별할 수 없는 말, 횡설수설",,"뜻을 분별할 수 없는 말, 횡설수설",#NUM!
739,833,galluses,NNS,[미·구어]  pl. 바지 멜빵,  pl,  pl,  pl,pl,,pl,#NUM!
740,834,galvanoplastics,NNS,[폐어]  (=galvanoplasty),  (=galvanoplasty),  (=galvanoplasty),  (=galvanoplasty),,,,#NUM!
741,835,gamashes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
742,836,gamori,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
743,837,gamostele,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
744,838,ganderteeth,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
745,839,gantries,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
746,840,gapes,NNS,"[수병리]  입이 찢어지는 병, 개취증(開嘴症): 선충(線蟲)의 일종인 개취충(蟲)의 기생에 의한 조류의 병;...      2.    ","  입이 찢어지는 병, 개취증(開嘴症): 선충(線蟲)의 일종인 개취충(蟲)의 기생에 의한 조류의 병;","  입이 찢어지는 병, 개취증(開嘴症): 선충(線蟲)의 일종인 개취충(蟲)의 기생에 의한 조류의 병;","  입이 찢어지는 병, 개취증(開嘴症): 선충(線蟲)의 일종인 개취충(蟲)의 기생에 의한 조류의 병;","입이 찢어지는 병, 개취증의 기생에 의한 조류의 병;",,"입이 찢어지는 병, 개취증의 기생에 의한 조류의 병;",#NUM!
747,841,gardenwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
748,842,garnets,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
749,843,garten,NNS,[국토계획학]  독서원(讀書園),  독서원(讀書園),  독서원(讀書園),  독서원(讀書園),독서원,,독서원,#NUM!
750,844,gashes,NNS,깊은 상처[자상]      2.    [동사]  깊이 베이다[찔리다],깊은 상처[자상]      2.    [동사]  깊이 베이다[찔리다],깊은 상처[자상]      2.    [동사]  깊이 베이다[찔리다],깊은 상처[자상]      2.    [동사]  깊이 베이다[찔리다],깊은 상처,,깊은 상처,#NUM!
751,845,gaskins,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
752,846,gastromyces,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
753,848,gatewards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
754,849,gateworks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
755,850,gaywings,NNS,가는 털이 있는 애기풀속(屬)의 초본 Polygala paucifolia: 꽃판은 두 장이고 크며 담자색.,Longer,Longer,Longer,Longer,,Longer,#NUM!
756,851,gemmipares,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
757,852,genetics,NNS,유전학,유전학,유전학,유전학,유전학,,유전학,#NUM!
758,853,genitals,NNS,생식기,생식기,생식기,생식기,생식기,,생식기,#NUM!
759,854,genos,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
760,856,gentes,NNS,GENS의 복수,GENS의 복수,GENS의 복수,GENS의 복수,GENS의 복수,,GENS의 복수,#NUM!
761,857,gentiopicrin,NNS,[생약학]  겐티오피크린,  겐티오피크린,  겐티오피크린,  겐티오피크린,겐티오피크린,,겐티오피크린,#NUM!
762,858,gentlemens,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
763,859,geobios,NNS,[농업]  토양생물(土壤生物),  토양생물(土壤生物),  토양생물(土壤生物),  토양생물(土壤生物),토양생물,,토양생물,#NUM!
764,860,geodetics,NNS,GEODESY.,GEODESY.,GEODESY.,GEODESY.,GEODESY.,,GEODESY.,#NUM!
765,861,geodynamics,NNS,pl. [단수 취급] 지구 역학,pl. [단수 취급] 지구 역학,pl. [단수 취급] 지구 역학,pl. [단수 취급] 지구 역학,pl.  지구 역학,,pl.  지구 역학,#NUM!
766,862,geographics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
767,863,geomagnetics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
768,864,geophysics,NNS,지구 물리학,지구 물리학,지구 물리학,지구 물리학,지구 물리학,,지구 물리학,#NUM!
