Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
573,thwacking,VBG,  탁[찰싹] 때리다[치다]  ,탁[찰싹] 때리다[치다]  ,탁[찰싹] 때리다[치다]  ,,탁[찰싹] 때리다[치다]  ,탁,praise,탁,blow
574,thwarting,VBG,  (계획 등을) 좌절시키다 (=frustrate)  ,(계획 등을) 좌절시키다 (=frustrate)  ,(계획 등을) 좌절시키다 (=frustrate)  ,,(계획 등을) 좌절시키다 (=frustrate)  ,,,,averting
575,timesaving,VBG,  시간 절약의  ,시간 절약의  ,시간 절약의  ,,시간 절약의  ,시간 절약의,disadvantageous,시간 절약의,advantageous
576,timeserving,VBG,"  시류에 편승하는, 기회[편의]주의적인, 지조 없는      2.    [명사]  기회주의, 편의주의, 무절조  ",Longer,Longer,,Longer,Longer,,Longer,NaN
577,tingling,VBG,"  톡톡 쏘는, 얼얼하게 하는  ","톡톡 쏘는, 얼얼하게 하는  ","톡톡 쏘는, 얼얼하게 하는  ",,"톡톡 쏘는, 얼얼하게 하는  ","톡톡 쏘는, 얼얼하게 하는",,"톡톡 쏘는, 얼얼하게 하는",stimulated
578,tining,VBG,TINE2의 현재 분사.  ,TINE2의 현재 분사.  ,TINE2의 현재 분사.  ,,TINE2의 현재 분사.  ,TINE2의 현재 분사.,,TINE2의 현재 분사.,NaN
579,tiring,VBG,"  피곤하게 만드는, 피곤한 (=exhausting)  ","피곤하게 만드는, 피곤한 (=exhausting)  ","피곤하게 만드는, 피곤한 (=exhausting)  ",,"피곤하게 만드는, 피곤한 (=exhausting)  ","피곤하게 만드는, 피곤한 ",,"피곤하게 만드는, 피곤한 ",exacting
580,titillating,VBG,"  흥을 돋우는, 기분 좋게 자극하는  ","흥을 돋우는, 기분 좋게 자극하는  ","흥을 돋우는, 기분 좋게 자극하는  ",,"흥을 돋우는, 기분 좋게 자극하는  ","흥을 돋우는, 기분 좋게 자극하는",boring,"흥을 돋우는, 기분 좋게 자극하는",alluring
581,tittering,VBG,  킥킥거리다 (=giggle)  ,킥킥거리다 (=giggle)  ,킥킥거리다 (=giggle)  ,,킥킥거리다 (=giggle)  ,킥킥거리다 ,,킥킥거리다 ,chortle
582,tolling,VBG,"  (종소리가 천천히 일정하게 나도록, 특히 조종(弔鐘)을) 울리다  ","(종소리가 천천히 일정하게 나도록, 특히 조종(弔鐘)을) 울리다  ","(종소리가 천천히 일정하게 나도록, 특히 조종(弔鐘)을) 울리다  ",,"(종소리가 천천히 일정하게 나도록, 특히 조종(弔鐘)을) 울리다  ", 울리다,, 울리다,expense
583,touching,VBG,"  감동적인, 감정적이 되게 하는 (=moving)  ","감동적인, 감정적이 되게 하는 (=moving)  ","감동적인, 감정적이 되게 하는 (=moving)  ",,"감동적인, 감정적이 되게 하는 (=moving)  ","감동적인, 감정적이 되게 하는 ",happy,"감동적인, 감정적이 되게 하는 ",pathetic
584,transcending,VBG,[격식]  초월하다  ,  초월하다  ,  초월하다  ,,  초월하다  ,초월하다,dull,초월하다,acute
585,transmuting,VBG,"[격식]  바꾸다, 변화시키다 (=transform)  ","  바꾸다, 변화시키다 (=transform)  ","  바꾸다, 변화시키다 (=transform)  ",,"  바꾸다, 변화시키다 (=transform)  ","바꾸다, 변화시키다 ",keep,"바꾸다, 변화시키다 ",mutate
586,trembling,VBG,"  떨리는, 전율하는  ","떨리는, 전율하는  ","떨리는, 전율하는  ",,"떨리는, 전율하는  ","떨리는, 전율하는",calm,"떨리는, 전율하는",apprehensive
587,tricking,VBG,"  속이다, 속임수를 쓰다  ","속이다, 속임수를 쓰다  ","속이다, 속임수를 쓰다  ",,"속이다, 속임수를 쓰다  ","속이다, 속임수를 쓰다",help,"속이다, 속임수를 쓰다",cheat
588,trickling,VBG,"  똑똑 떨어지는, 졸졸 흐르는.  ","똑똑 떨어지는, 졸졸 흐르는.  ","똑똑 떨어지는, 졸졸 흐르는.  ",,"똑똑 떨어지는, 졸졸 흐르는.  ","똑똑 떨어지는, 졸졸 흐르는.",,"똑똑 떨어지는, 졸졸 흐르는.",creep
589,trifling,VBG,"[격식]  하찮은, 사소한 (=trivial)  ","  하찮은, 사소한 (=trivial)  ","  하찮은, 사소한 (=trivial)  ",,"  하찮은, 사소한 (=trivial)  ","하찮은, 사소한 ",effective,"하찮은, 사소한 ",empty
590,triumphing,VBG,"  승리를 거두다, 이기다  ","승리를 거두다, 이기다  ","승리를 거두다, 이기다  ",,"승리를 거두다, 이기다  ","승리를 거두다, 이기다",sorrow,"승리를 거두다, 이기다",joy
591,truckling,VBG,  굽실거리는.  ,굽실거리는.  ,굽실거리는.  ,,굽실거리는.  ,굽실거리는.,,굽실거리는.,cajole
592,trusting,VBG,  사람을 믿는 (경향이 있는)  ,사람을 믿는 (경향이 있는)  ,사람을 믿는 (경향이 있는)  ,,사람을 믿는 (경향이 있는)  ,사람을 믿는 ,,사람을 믿는 ,confiding
593,Trying,VBG,"  괴로운, 힘든  ","괴로운, 힘든  ","괴로운, 힘든  ",,"괴로운, 힘든  ","괴로운, 힘든",facile,"괴로운, 힘든",demanding
594,trying,VBG,"  괴로운, 힘든  ","괴로운, 힘든  ","괴로운, 힘든  ",,"괴로운, 힘든  ","괴로운, 힘든",facile,"괴로운, 힘든",demanding
595,turfing,VBG,"  떼를 입히다, 잔디를 깔다  ","떼를 입히다, 잔디를 깔다  ","떼를 입히다, 잔디를 깔다  ",,"떼를 입히다, 잔디를 깔다  ","떼를 입히다, 잔디를 깔다",,"떼를 입히다, 잔디를 깔다",NaN
596,twinling,VBG,  (~을) 휘감다[휘감기게 하다]  ,(~을) 휘감다[휘감기게 하다]  ,(~을) 휘감다[휘감기게 하다]  ,,(~을) 휘감다[휘감기게 하다]  , 휘감다,, 휘감다,NaN
597,unaccommodating,VBG,"  순종하지 않는, 불친절한  ","순종하지 않는, 불친절한  ","순종하지 않는, 불친절한  ",,"순종하지 않는, 불친절한  ","순종하지 않는, 불친절한",facile,"순종하지 않는, 불친절한",grim
598,unaging,VBG,  늙지 않는(ageless).  ,늙지 않는(ageless).  ,늙지 않는(ageless).  ,,늙지 않는(ageless).  ,늙지 않는.,,늙지 않는.,NaN
599,unamusing,VBG,"  재미없는, 즐겁지 않은. ~·ly  ","재미없는, 즐겁지 않은. ~·ly  ","재미없는, 즐겁지 않은. ~·ly  ",,"재미없는, 즐겁지 않은. ~·ly  ","재미없는, 즐겁지 않은. ~·ly",easy,"재미없는, 즐겁지 않은. ~·ly",deep
600,unappetizing,VBG,"  맛없는, 입맛 떨어지게 하는 (↔appetizing)  ","맛없는, 입맛 떨어지게 하는 (↔appetizing)  ","맛없는, 입맛 떨어지게 하는 (↔appetizing)  ",,"맛없는, 입맛 떨어지게 하는 (↔appetizing)  ","맛없는, 입맛 떨어지게 하는 ",delicious,"맛없는, 입맛 떨어지게 하는 ",unappealing
601,unarresting,VBG,"  재미없는, 시시한  ","재미없는, 시시한  ","재미없는, 시시한  ",,"재미없는, 시시한  ","재미없는, 시시한",,"재미없는, 시시한",NaN
602,unaspiring,VBG,"  향상심 없는, 공명심 없는, 현상에 만족하고 있는  ","향상심 없는, 공명심 없는, 현상에 만족하고 있는  ","향상심 없는, 공명심 없는, 현상에 만족하고 있는  ",,"향상심 없는, 공명심 없는, 현상에 만족하고 있는  ","향상심 없는, 공명심 없는, 현상에 만족하고 있는",,"향상심 없는, 공명심 없는, 현상에 만족하고 있는",NaN
603,unbelieving,VBG,"[격식]  믿지 않는, 못 믿겠다는 듯한  ","  믿지 않는, 못 믿겠다는 듯한  ","  믿지 않는, 못 믿겠다는 듯한  ",,"  믿지 않는, 못 믿겠다는 듯한  ","믿지 않는, 못 믿겠다는 듯한",,"믿지 않는, 못 믿겠다는 듯한",cynical
604,unbeseeming,VBG,"  어울리지 않는, 알맞지 않은, 부적당한  ","어울리지 않는, 알맞지 않은, 부적당한  ","어울리지 않는, 알맞지 않은, 부적당한  ",,"어울리지 않는, 알맞지 않은, 부적당한  ","어울리지 않는, 알맞지 않은, 부적당한",,"어울리지 않는, 알맞지 않은, 부적당한",NaN
605,uncompromising,VBG,"  타협하지 않는, 단호한  ","타협하지 않는, 단호한  ","타협하지 않는, 단호한  ",,"타협하지 않는, 단호한  ","타협하지 않는, 단호한",irresolute,"타협하지 않는, 단호한",hard-line
606,undergoing,VBG,  (특히 변화·안 좋은 일 등을) 겪다[받다]  ,(특히 변화·안 좋은 일 등을) 겪다[받다]  ,(특히 변화·안 좋은 일 등을) 겪다[받다]  ,,(특히 변화·안 좋은 일 등을) 겪다[받다]  , 겪다,cowardice, 겪다,capacity
607,underwing,VBG,  날개 밑에 있는  ,날개 밑에 있는  ,날개 밑에 있는  ,,날개 밑에 있는  ,날개 밑에 있는,,날개 밑에 있는,NaN
608,undesigning,VBG,"  이기적인 의도가 없는, 아무런 야심[꿍꿍이속]도 없는, 성실한(sincere)  ","이기적인 의도가 없는, 아무런 야심[꿍꿍이속]도 없는, 성실한(sincere)  ","이기적인 의도가 없는, 아무런 야심[꿍꿍이속]도 없는, 성실한(sincere)  ",,"이기적인 의도가 없는, 아무런 야심[꿍꿍이속]도 없는, 성실한(sincere)  ","이기적인 의도가 없는, 아무런 야심도 없는, 성실한",false,"이기적인 의도가 없는, 아무런 야심도 없는, 성실한",heartfelt
609,undiscerning,VBG,"  분간[판별] 못하는, 분별없는; 지각[감각]이 둔한  ","분간[판별] 못하는, 분별없는; 지각[감각]이 둔한  ","분간[판별] 못하는, 분별없는; 지각[감각]이 둔한  ",,"분간[판별] 못하는, 분별없는; 지각[감각]이 둔한  ",분간이 둔한,seeing,분간이 둔한,groping
610,undissembling,VBG,"  시치미떼지 않는, 솔직한(frank).  ","시치미떼지 않는, 솔직한(frank).  ","시치미떼지 않는, 솔직한(frank).  ",,"시치미떼지 않는, 솔직한(frank).  ","시치미떼지 않는, 솔직한.",dishonest,"시치미떼지 않는, 솔직한.",forthright
611,undoubting,VBG,"  의심하지 않는, 의문을 갖지 않는, 확신하는  ","의심하지 않는, 의문을 갖지 않는, 확신하는  ","의심하지 않는, 의문을 갖지 않는, 확신하는  ",,"의심하지 않는, 의문을 갖지 않는, 확신하는  ","의심하지 않는, 의문을 갖지 않는, 확신하는",,"의심하지 않는, 의문을 갖지 않는, 확신하는",assured
612,undying,VBG,"  불멸의, 영원한 (=eternal)  ","불멸의, 영원한 (=eternal)  ","불멸의, 영원한 (=eternal)  ",,"불멸의, 영원한 (=eternal)  ","불멸의, 영원한 ",impermanent,"불멸의, 영원한 ",continuing
613,unentertaining,VBG,"  즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.  ","즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.  ","즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.  ",,"즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.  ","즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.",happy,"즐거움을 주지 않는, 마음에 위안이 되지 않는, 재미없는.",dreary
614,unenvying,VBG,"  시샘하지 않는, 부러워하지 않는.  ","시샘하지 않는, 부러워하지 않는.  ","시샘하지 않는, 부러워하지 않는.  ",,"시샘하지 않는, 부러워하지 않는.  ","시샘하지 않는, 부러워하지 않는.",,"시샘하지 않는, 부러워하지 않는.",NaN
615,unexciting,VBG,"  재미있지 않은, 따분한 (↔exciting)  ","재미있지 않은, 따분한 (↔exciting)  ","재미있지 않은, 따분한 (↔exciting)  ",,"재미있지 않은, 따분한 (↔exciting)  ","재미있지 않은, 따분한 ",eventful,"재미있지 않은, 따분한 ",humdrum
616,unfearing,VBG,  겁[두려움] 없는  ,겁[두려움] 없는  ,겁[두려움] 없는  ,,겁[두려움] 없는  ,겁 없는,daunted,겁 없는,brave
617,unfeeing,VBG,"  무정한, 냉정한  ","무정한, 냉정한  ","무정한, 냉정한  ",,"무정한, 냉정한  ","무정한, 냉정한",,"무정한, 냉정한",NaN
618,unflickering,VBG,"  (빛 따위가) 깜박거리지 않는, (나뭇잎 따위가) 흔들리지 않는.  ","(빛 따위가) 깜박거리지 않는, (나뭇잎 따위가) 흔들리지 않는.  ","(빛 따위가) 깜박거리지 않는, (나뭇잎 따위가) 흔들리지 않는.  ",,"(빛 따위가) 깜박거리지 않는, (나뭇잎 따위가) 흔들리지 않는.  ", 흔들리지 않는.,, 흔들리지 않는.,NaN
619,unflinching,VBG,  (힘들거나 위험한 상황에도) 수그러들지[위축되지] 않는 (=steadfast)  ,(힘들거나 위험한 상황에도) 수그러들지[위축되지] 않는 (=steadfast)  ,(힘들거나 위험한 상황에도) 수그러들지[위축되지] 않는 (=steadfast)  ,,(힘들거나 위험한 상황에도) 수그러들지[위축되지] 않는 (=steadfast)  ,,cowardly,,fearless
620,unharming,VBG,  해를 끼치지 않는.  ,해를 끼치지 않는.  ,해를 끼치지 않는.  ,,해를 끼치지 않는.  ,해를 끼치지 않는.,,해를 끼치지 않는.,NaN
621,unheeding,VBG,"  주의를 기울이지 않는, 부주의한  ","주의를 기울이지 않는, 부주의한  ","주의를 기울이지 않는, 부주의한  ",,"주의를 기울이지 않는, 부주의한  ","주의를 기울이지 않는, 부주의한",,"주의를 기울이지 않는, 부주의한",careless
622,unhesitating,VBG,  주저하지 않는  ,주저하지 않는  ,주저하지 않는  ,,주저하지 않는  ,주저하지 않는,,주저하지 않는,accurate
623,uninteresting,VBG,"  흥미롭지 못한, 재미없는  ","흥미롭지 못한, 재미없는  ","흥미롭지 못한, 재미없는  ",,"흥미롭지 못한, 재미없는  ","흥미롭지 못한, 재미없는",happy,"흥미롭지 못한, 재미없는",dreary
624,uninviting,VBG,"  마음을 끌지 못하는, 매력 없는 (↔inviting)  ","마음을 끌지 못하는, 매력 없는 (↔inviting)  ","마음을 끌지 못하는, 매력 없는 (↔inviting)  ",,"마음을 끌지 못하는, 매력 없는 (↔inviting)  ","마음을 끌지 못하는, 매력 없는 ",,"마음을 끌지 못하는, 매력 없는 ",bad
625,unloving,VBG,"  애정이 없는, 상냥하지 않은  ","애정이 없는, 상냥하지 않은  ","애정이 없는, 상냥하지 않은  ",,"애정이 없는, 상냥하지 않은  ","애정이 없는, 상냥하지 않은",,"애정이 없는, 상냥하지 않은",detached
626,unmasking,VBG,"  가면을 벗기다, 정체를 드러내다 (=expose)  ","가면을 벗기다, 정체를 드러내다 (=expose)  ","가면을 벗기다, 정체를 드러내다 (=expose)  ",,"가면을 벗기다, 정체를 드러내다 (=expose)  ","가면을 벗기다, 정체를 드러내다 ",miss,"가면을 벗기다, 정체를 드러내다 ",apprehension
627,unmeriting,VBG,"  받을 자격이 없는, 노력 없이 얻은  ","받을 자격이 없는, 노력 없이 얻은  ","받을 자격이 없는, 노력 없이 얻은  ",,"받을 자격이 없는, 노력 없이 얻은  ","받을 자격이 없는, 노력 없이 얻은",,"받을 자격이 없는, 노력 없이 얻은",NaN
628,unobserving,VBG,"  주의하지 않는, 방심하고 있는  ","주의하지 않는, 방심하고 있는  ","주의하지 않는, 방심하고 있는  ",,"주의하지 않는, 방심하고 있는  ","주의하지 않는, 방심하고 있는",concerned,"주의하지 않는, 방심하고 있는",bored
629,unoffending,VBG,"  해[죄]가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는  ","해[죄]가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는  ","해[죄]가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는  ",,"해[죄]가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는  ","해가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는",guilty,"해가 없는, 남의 감정을 해치지 않는, 성나게 하지 않는",clean
630,unpitying,VBG,  동정심을 보이지 않는  ,동정심을 보이지 않는  ,동정심을 보이지 않는  ,,동정심을 보이지 않는  ,동정심을 보이지 않는,,동정심을 보이지 않는,antipathetic
631,unplugging,VBG,  (전기) 플러그를 뽑다 (↔plug sth in)  ,(전기) 플러그를 뽑다 (↔plug sth in)  ,(전기) 플러그를 뽑다 (↔plug sth in)  ,,(전기) 플러그를 뽑다 (↔plug sth in)  ,,fill,,open
632,unpreparing,VBG,  준비하지 않고 있는  ,준비하지 않고 있는  ,준비하지 않고 있는  ,,준비하지 않고 있는  ,준비하지 않고 있는,,준비하지 않고 있는,NaN
633,unprotesting,VBG,"  반대[반항, 항의]하지 않는  ","반대[반항, 항의]하지 않는  ","반대[반항, 항의]하지 않는  ",,"반대[반항, 항의]하지 않는  ",반대하지 않는,boisterous,반대하지 않는,accommodated
634,unqualifying,VBG,  자격을 잃게 하는  ,자격을 잃게 하는  ,자격을 잃게 하는  ,,자격을 잃게 하는  ,자격을 잃게 하는,,자격을 잃게 하는,NaN
635,unquestioning,VBG,"[격식]  아무 의문 없이 하는, 의심하지 않는  ","  아무 의문 없이 하는, 의심하지 않는  ","  아무 의문 없이 하는, 의심하지 않는  ",,"  아무 의문 없이 하는, 의심하지 않는  ","아무 의문 없이 하는, 의심하지 않는",,"아무 의문 없이 하는, 의심하지 않는",accurate
636,unrefreshing,VBG,  상쾌하지 않은.  ,상쾌하지 않은.  ,상쾌하지 않은.  ,,상쾌하지 않은.  ,상쾌하지 않은.,,상쾌하지 않은.,NaN
637,unrelaxing,VBG,"  해이하지 않은, 긴장된 그대로의.  ","해이하지 않은, 긴장된 그대로의.  ","해이하지 않은, 긴장된 그대로의.  ",,"해이하지 않은, 긴장된 그대로의.  ","해이하지 않은, 긴장된 그대로의.",,"해이하지 않은, 긴장된 그대로의.",NaN
638,unremitting,VBG,[격식]  끊임없는  ,  끊임없는  ,  끊임없는  ,,  끊임없는  ,끊임없는,changing,끊임없는,continuous
639,unrepenting,VBG,  후회하지 않는.  ,후회하지 않는.  ,후회하지 않는.  ,,후회하지 않는.  ,후회하지 않는.,feeling,후회하지 않는.,seasoned
640,unrepining,VBG,  불평을 하지 않는  ,불평을 하지 않는  ,불평을 하지 않는  ,,불평을 하지 않는  ,불평을 하지 않는,,불평을 하지 않는,NaN
641,unresenting,VBG,"  분개하지 않는, 원망하지 않는.  ","분개하지 않는, 원망하지 않는.  ","분개하지 않는, 원망하지 않는.  ",,"분개하지 않는, 원망하지 않는.  ","분개하지 않는, 원망하지 않는.",,"분개하지 않는, 원망하지 않는.",NaN
642,unresisting,VBG,"  저항하지 않는, 온순한.  ","저항하지 않는, 온순한.  ","저항하지 않는, 온순한.  ",,"저항하지 않는, 온순한.  ","저항하지 않는, 온순한.",,"저항하지 않는, 온순한.",browbeaten
643,unresting,VBG,"  침착하지 않은, 동요하고 있는  ","침착하지 않은, 동요하고 있는  ","침착하지 않은, 동요하고 있는  ",,"침착하지 않은, 동요하고 있는  ","침착하지 않은, 동요하고 있는",,"침착하지 않은, 동요하고 있는",NaN
644,unrewarding,VBG,  보람이 없는 (↔rewarding)  ,보람이 없는 (↔rewarding)  ,보람이 없는 (↔rewarding)  ,,보람이 없는 (↔rewarding)  ,보람이 없는 ,fecund,보람이 없는 ,dull
645,unsatisfying,VBG,  만족감을 주지 못 하는 (↔satisfying)  ,만족감을 주지 못 하는 (↔satisfying)  ,만족감을 주지 못 하는 (↔satisfying)  ,,만족감을 주지 못 하는 (↔satisfying)  ,만족감을 주지 못 하는 ,encouraging,만족감을 주지 못 하는 ,disconcerting
646,unsettling,VBG,  불안하게[동요하게] 만드는  ,불안하게[동요하게] 만드는  ,불안하게[동요하게] 만드는  ,,불안하게[동요하게] 만드는  ,불안하게 만드는,comforting,불안하게 만드는,creepy
647,unstimulating,VBG,"  자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.  ","자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.  ","자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.  ",,"자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.  ","자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.",exciting,"자극하지 않는, 감동시키지 않는, 변화가 없고 단조로운.",boring
648,unthinking,VBG,"[격식]  생각이 없는, 무모한, 경솔한 (=thoughtless)  ","  생각이 없는, 무모한, 경솔한 (=thoughtless)  ","  생각이 없는, 무모한, 경솔한 (=thoughtless)  ",,"  생각이 없는, 무모한, 경솔한 (=thoughtless)  ","생각이 없는, 무모한, 경솔한 ",cautious,"생각이 없는, 무모한, 경솔한 ",brutish
649,unvarying,VBG,[격식]  불변의  ,  불변의  ,  불변의  ,,  불변의  ,불변의,,불변의,constant
650,unwasting,VBG,"[고어]  줄지 않는, 불변의.  ","  줄지 않는, 불변의","  줄지 않는, 불변의",,"  줄지 않는, 불변의","줄지 않는, 불변의",,"줄지 않는, 불변의",NaN
651,unwitting,VBG,  자신도 모르는  ,자신도 모르는  ,자신도 모르는  ,,자신도 모르는  ,자신도 모르는,conscious,자신도 모르는,inadvertent
652,unwotting,VBG,  자신도 모르는  ,자신도 모르는  ,자신도 모르는  ,,자신도 모르는  ,자신도 모르는,,자신도 모르는,NaN
653,uplifting,VBG,  희망[행복감]을 주는  ,희망[행복감]을 주는  ,희망[행복감]을 주는  ,,희망[행복감]을 주는  ,희망을 주는,,희망을 주는,inspirative
654,upsetting,VBG,  속상하게 하는  ,속상하게 하는  ,속상하게 하는  ,,속상하게 하는  ,속상하게 하는,calming,속상하게 하는,annoying
655,upstanding,VBG,"[격식]  강직한, 정직한 (=upright)  ","  강직한, 정직한 (=upright)  ","  강직한, 정직한 (=upright)  ",,"  강직한, 정직한 (=upright)  ","강직한, 정직한 ",corrupted,"강직한, 정직한 ",good
656,urging,VBG,"  재촉하는, 성가신  ","재촉하는, 성가신  ","재촉하는, 성가신  ",,"재촉하는, 성가신  ","재촉하는, 성가신",,"재촉하는, 성가신",begging
657,vasodilating,VBG,  혈관을 확장시키는.  ,혈관을 확장시키는.  ,혈관을 확장시키는.  ,,혈관을 확장시키는.  ,혈관을 확장시키는.,,혈관을 확장시키는.,NaN
658,vaunting,VBG,  자랑하는  ,자랑하는  ,자랑하는  ,,자랑하는  ,자랑하는,modest,자랑하는,bombastic
659,vending,VBG,[격식]  팔다  ,  팔다  ,  팔다  ,,  팔다  ,팔다,construction,팔다,demolition
660,ventilating,VBG,"  환기[통풍]에 도움이 되는, 환기[통풍]용의.  ","환기[통풍]에 도움이 되는, 환기[통풍]용의.  ","환기[통풍]에 도움이 되는, 환기[통풍]용의.  ",,"환기[통풍]에 도움이 되는, 환기[통풍]용의.  ",환기용의.,close,환기용의.,advertise
661,vibrating,VBG,"  진동하는, 떨리는.  ","진동하는, 떨리는.  ","진동하는, 떨리는.  ",,"진동하는, 떨리는.  ","진동하는, 떨리는.",elevated,"진동하는, 떨리는.",dull
662,visiting,VBG,  (교수가) 객원의  ,(교수가) 객원의  ,(교수가) 객원의  ,,(교수가) 객원의  , 객원의,, 객원의,staying
663,volleying,VBG,"  (공이 땅에 닿기 전에) 맞받아치다[차다], 발리볼을 치다[차다]  ","(공이 땅에 닿기 전에) 맞받아치다[차다], 발리볼을 치다[차다]  ","(공이 땅에 닿기 전에) 맞받아치다[차다], 발리볼을 치다[차다]  ",,"(공이 땅에 닿기 전에) 맞받아치다[차다], 발리볼을 치다[차다]  ", 맞받아치다,dissuade, 맞받아치다,deliver
664,waddling,VBG,  (오리처럼) 뒤뚱뒤뚱 걷다  ,(오리처럼) 뒤뚱뒤뚱 걷다  ,(오리처럼) 뒤뚱뒤뚱 걷다  ,,(오리처럼) 뒤뚱뒤뚱 걷다  , 뒤뚱뒤뚱 걷다,, 뒤뚱뒤뚱 걷다,totter
665,wagering,VBG,[구식 또는 격식]  (내기경마 도박 등에서) (돈을) 걸다 (=bet)      3.    ,  (내기경마 도박 등에서) (돈을) 걸다 (=bet)      3,  (내기경마 도박 등에서) (돈을) 걸다 (=bet)      3,,  (내기경마 도박 등에서) (돈을) 걸다 (=bet)      3, 3,proof, 3,action
666,waking,VBG,  깨어 있는(시간에 대해 씀)  ,깨어 있는(시간에 대해 씀)  ,깨어 있는(시간에 대해 씀)  ,,깨어 있는(시간에 대해 씀)  ,깨어 있는,drowsy,깨어 있는,arising
667,walking,VBG,"[비격식]  걸어 다니는, 살아 있는  ","  걸어 다니는, 살아 있는  ","  걸어 다니는, 살아 있는  ",,"  걸어 다니는, 살아 있는  ","걸어 다니는, 살아 있는",,"걸어 다니는, 살아 있는",marching
668,walloping,VBG,  아주 큰  ,아주 큰  ,아주 큰  ,,아주 큰  ,아주 큰,,아주 큰,blimp
669,wallpapering,VBG,  벽지를 바르다  ,벽지를 바르다  ,벽지를 바르다  ,,벽지를 바르다  ,벽지를 바르다,strip,벽지를 바르다,hang
670,warbling,VBG,[유머]  (특히 높고 불안정한 목소리로) 노래하다      2.    ,  (특히 높고 불안정한 목소리로) 노래하다      2,  (특히 높고 불안정한 목소리로) 노래하다      2,,  (특히 높고 불안정한 목소리로) 노래하다      2, 노래하다 2,, 노래하다 2,hissing
671,wasting,VBG,  (질환이) 소모성의  ,(질환이) 소모성의  ,(질환이) 소모성의  ,,(질환이) 소모성의  , 소모성의,fit, 소모성의,feeble
672,wayfaring,VBG,"[문어]  (도보) 여행을 하는(itinerant)      2.    [명사][문어]  도보 여행, 여행  ",  (도보) 여행을 하는(itinerant)      2,  (도보) 여행을 하는(itinerant)      2,,  (도보) 여행을 하는(itinerant)      2, 2,unmoving, 2,gadabout
673,waygoing,VBG,"[주로 스코]  떠나가는, 떠나가는 사람의      2.    [명사][주로 스코]  떠나감, 고별  ","  떠나가는, 떠나가는 사람의      2","  떠나가는, 떠나가는 사람의      2",,"  떠나가는, 떠나가는 사람의      2","떠나가는, 떠나가는 사람의 2",,"떠나가는, 떠나가는 사람의 2",NaN
674,weanling,VBG,  젖을 막 뗀 어린애[새끼 짐승]의  ,젖을 막 뗀 어린애[새끼 짐승]의  ,젖을 막 뗀 어린애[새끼 짐승]의  ,,젖을 막 뗀 어린애[새끼 짐승]의  ,젖을 막 뗀 어린애의,,젖을 막 뗀 어린애의,colt
675,wearing,VBG,  (정신적·육체적으로) 몹시 지치게 하는 (=exhausting)  ,(정신적·육체적으로) 몹시 지치게 하는 (=exhausting)  ,(정신적·육체적으로) 몹시 지치게 하는 (=exhausting)  ,,(정신적·육체적으로) 몹시 지치게 하는 (=exhausting)  ,,,,exhausting
676,weeping,VBG,  가지가 늘어진  ,가지가 늘어진  ,가지가 늘어진  ,,가지가 늘어진  ,가지가 늘어진,,가지가 늘어진,teary
677,westering,VBG,"  서쪽으로 향하는, 서쪽으로 기우는 ((보통 태양에 대하여))  ","서쪽으로 향하는, 서쪽으로 기우는 ((보통 태양에 대하여))  ","서쪽으로 향하는, 서쪽으로 기우는 ((보통 태양에 대하여))  ",,"서쪽으로 향하는, 서쪽으로 기우는 ((보통 태양에 대하여))  ","서쪽으로 향하는, 서쪽으로 기우는 ",,"서쪽으로 향하는, 서쪽으로 기우는 ",NaN
678,whacking,VBG,"[英  비격식]  엄청난, 어마어마한(크기·양을 강조), (=whopping)  ","  엄청난, 어마어마한(크기·양을 강조), (=whopping)  ","  엄청난, 어마어마한(크기·양을 강조), (=whopping)  ",,"  엄청난, 어마어마한(크기·양을 강조), (=whopping)  ","엄청난, 어마어마한",,"엄청난, 어마어마한",
679,wheedling,VBG,  감언으로 꾀는.  ,감언으로 꾀는.  ,감언으로 꾀는.  ,,감언으로 꾀는.  ,감언으로 꾀는.,sincere,감언으로 꾀는.,bombastic
680,whirling,VBG,"  소용돌이 치는, 선회[회전]하는.  ","소용돌이 치는, 선회[회전]하는.  ","소용돌이 치는, 선회[회전]하는.  ",,"소용돌이 치는, 선회[회전]하는.  ","소용돌이 치는, 선회하는.",,"소용돌이 치는, 선회하는.",rotating
