Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
402,glazed,VBD,"  멀건, 멍한  ","멀건, 멍한  ","멀건, 멍한  ",,"멀건, 멍한  ","멀건, 멍한",dull,"멀건, 멍한",glassy
403,glom,VBD,[美 비격식]  훔치다,  훔치다,  훔치다,,  훔치다,훔치다,release,훔치다,detention
404,glossed,VBD,주석[해설]을 달다,주석[해설]을 달다,주석[해설]을 달다,,주석[해설]을 달다,주석을 달다,misinformation,주석을 달다,luster
405,goateed,VBD,아래턱[염소] 수염이 난.,아래턱[염소] 수염이 난.,아래턱[염소] 수염이 난.,,아래턱[염소] 수염이 난.,아래턱 수염이 난.,,아래턱 수염이 난.,unshaven
406,goffered,VBD,개설된,개설된,개설된,,개설된,개설된,,개설된,NaN
407,goldenmouthed,VBD,"  웅변의, 구변이 좋은(eloquent)  ","웅변의, 구변이 좋은(eloquent)  ","웅변의, 구변이 좋은(eloquent)  ",,"웅변의, 구변이 좋은(eloquent)  ","웅변의, 구변이 좋은",,"웅변의, 구변이 좋은",NaN
408,goodhearted,VBD,친절한,친절한,친절한,,친절한,친절한,,친절한,altruistic
409,graded,VBD,등급[단계]이 나뉜,등급[단계]이 나뉜,등급[단계]이 나뉜,,등급[단계]이 나뉜,등급이 나뉜,,등급이 나뉜,grouped
410,gratified,VBD,She was gratified to find that they had followed her advice.      그녀는 그들이 자신의 충고를 따랐다는 것을 알고 흐뭇했다.,Longer,Longer,,Longer,Longer,unhappy,Longer,achieved
411,greenswarded,VBD,푸른 잔디가 깔린.,푸른 잔디가 깔린.,푸른 잔디가 깔린.,,푸른 잔디가 깔린.,푸른 잔디가 깔린.,,푸른 잔디가 깔린.,NaN
412,grounded,VBD,현실에 기반을 둔,현실에 기반을 둔,현실에 기반을 둔,,현실에 기반을 둔,현실에 기반을 둔,ignorant,현실에 기반을 둔,appreciative
413,guarded,VBD,"  조심스러운, 신중한 (=cautious), (↔unguarded)  ","조심스러운, 신중한 (=cautious), (↔unguarded)  ","조심스러운, 신중한 (=cautious), (↔unguarded)  ",,"조심스러운, 신중한 (=cautious), (↔unguarded)  ","조심스러운, 신중한 ",careless,"조심스러운, 신중한 ",circumspect
414,gummed,VBD,한 쪽에 풀칠이 되어 있는[접착제가 발라져 있는],한 쪽에 풀칠이 되어 있는[접착제가 발라져 있는],한 쪽에 풀칠이 되어 있는[접착제가 발라져 있는],,한 쪽에 풀칠이 되어 있는[접착제가 발라져 있는],한 쪽에 풀칠이 되어 있는,loose,한 쪽에 풀칠이 되어 있는,sticky
415,guttated,VBD,"[생물]  물방울 모양의 (반점이 있는), 물방울을 품은  ","  물방울 모양의 (반점이 있는), 물방울을 품은  ","  물방울 모양의 (반점이 있는), 물방울을 품은  ",,"  물방울 모양의 (반점이 있는), 물방울을 품은  ","물방울 모양의 , 물방울을 품은",,"물방울 모양의 , 물방울을 품은",NaN
416,habilimented,VBD,(…한 옷을) 입은 ((in)),(…한 옷을) 입은 ((in)),(…한 옷을) 입은 ((in)),,(…한 옷을) 입은 ((in)),,,,NaN
417,hagborn,VBD,"  마녀에게서 태어난, 마녀를 어머니로 하는  ","마녀에게서 태어난, 마녀를 어머니로 하는  ","마녀에게서 태어난, 마녀를 어머니로 하는  ",,"마녀에게서 태어난, 마녀를 어머니로 하는  ","마녀에게서 태어난, 마녀를 어머니로 하는",,"마녀에게서 태어난, 마녀를 어머니로 하는",NaN
418,hallmarked,VBD,(귀금속에) 품질 보증 마크를 찍다,(귀금속에) 품질 보증 마크를 찍다,(귀금속에) 품질 보증 마크를 찍다,,(귀금속에) 품질 보증 마크를 찍다, 품질 보증 마크를 찍다,, 품질 보증 마크를 찍다,NaN
419,hammerheaded,VBD,"  머리가 망치 모양인, 우둔한(stupid)  ","머리가 망치 모양인, 우둔한(stupid)  ","머리가 망치 모양인, 우둔한(stupid)  ",,"머리가 망치 모양인, 우둔한(stupid)  ","머리가 망치 모양인, 우둔한",,"머리가 망치 모양인, 우둔한",NaN
420,handled,VBD,"  [종종 복합어를 이루어] 핸들이 있는, 자루가 달린  ","[종종 복합어를 이루어] 핸들이 있는, 자루가 달린  ","[종종 복합어를 이루어] 핸들이 있는, 자루가 달린  ",,"[종종 복합어를 이루어] 핸들이 있는, 자루가 달린  "," 핸들이 있는, 자루가 달린",," 핸들이 있는, 자루가 달린",managed
421,hardhearted,VBD,"  무정한, 냉혹한(merciless)  ","무정한, 냉혹한(merciless)  ","무정한, 냉혹한(merciless)  ",,"무정한, 냉혹한(merciless)  ","무정한, 냉혹한",kind,"무정한, 냉혹한",brutish
422,harefooted,VBD,"  발이 빠른, 토끼 같은 발을 가진  ","발이 빠른, 토끼 같은 발을 가진  ","발이 빠른, 토끼 같은 발을 가진  ",,"발이 빠른, 토끼 같은 발을 가진  ","발이 빠른, 토끼 같은 발을 가진",cautious,"발이 빠른, 토끼 같은 발을 가진",careless
423,hatted,VBD,모자 쓴,모자 쓴,모자 쓴,,모자 쓴,모자 쓴,,모자 쓴,NaN
424,haunched,VBD,"  엉덩이의, 둔부의.  ","엉덩이의, 둔부의.  ","엉덩이의, 둔부의.  ",,"엉덩이의, 둔부의.  ","엉덩이의, 둔부의.",,"엉덩이의, 둔부의.",NaN
425,heed,VBD,[격식]  (남의 충고경고에) 주의를 기울이다 (=take notice of),  (남의 충고경고에) 주의를 기울이다 (=take notice of),  (남의 충고경고에) 주의를 기울이다 (=take notice of),,  (남의 충고경고에) 주의를 기울이다 (=take notice of),,disinterest,,application
426,hemihydrated,VBD,반수화물(半水化物)의.,반수화물(半水化物)의.,반수화물(半水化物)의.,,반수화물(半水化物)의.,반수화물의.,,반수화물의.,NaN
427,heptasyllabic,VBD,7음절의 말[시행(詩行)]의,7음절의 말[시행(詩行)]의,7음절의 말[시행(詩行)]의,,7음절의 말[시행(詩行)]의,7음절의 말의,,7음절의 말의,NaN
428,herbaged,VBD,"  풀의, 초본 식물의.  ","풀의, 초본 식물의.  ","풀의, 초본 식물의.  ",,"풀의, 초본 식물의.  ","풀의, 초본 식물의.",,"풀의, 초본 식물의.",NaN
429,highhanded,VBD,고압적인,고압적인,고압적인,,고압적인,고압적인,democratic,고압적인,absolute
430,historiated,VBD,(문단의 첫 글자나 책장 가장자리를) 그림 무늬로 꾸민,(문단의 첫 글자나 책장 가장자리를) 그림 무늬로 꾸민,(문단의 첫 글자나 책장 가장자리를) 그림 무늬로 꾸민,,(문단의 첫 글자나 책장 가장자리를) 그림 무늬로 꾸민, 그림 무늬로 꾸민,, 그림 무늬로 꾸민,NaN
431,hoarheaded,VBD," grey-headed, grey-haired [Br.], gray-headed, gray-haired [Am.], hoar-headed [dated] ",Longer,Longer,,Longer,Longer,,Longer,NaN
432,hoaryheaded,VBD,"  흰머리의, 백발의  ","흰머리의, 백발의  ","흰머리의, 백발의  ",,"흰머리의, 백발의  ","흰머리의, 백발의",,"흰머리의, 백발의",NaN
433,hollowhearted,VBD,불성실한,불성실한,불성실한,,불성실한,불성실한,,불성실한,NaN
434,homefelt,VBD,[고어]  가슴에 사무치는,  가슴에 사무치는,  가슴에 사무치는,,  가슴에 사무치는,가슴에 사무치는,,가슴에 사무치는,NaN
435,homostyled,VBD,[식물]  동형 암술대의.,  동형 암술대의,  동형 암술대의,,  동형 암술대의,동형 암술대의,,동형 암술대의,NaN
436,honeycombed,VBD,벌집 모양의,벌집 모양의,벌집 모양의,,벌집 모양의,벌집 모양의,close up,벌집 모양의,bore
437,honeymouthed,VBD,"  말을 잘 꾸며대는, 달콤한 말을 잘하는  ","말을 잘 꾸며대는, 달콤한 말을 잘하는  ","말을 잘 꾸며대는, 달콤한 말을 잘하는  ",,"말을 잘 꾸며대는, 달콤한 말을 잘하는  ","말을 잘 꾸며대는, 달콤한 말을 잘하는",,"말을 잘 꾸며대는, 달콤한 말을 잘하는",NaN
438,honied,VBD,(=HONEYED),(=HONEYED),(=HONEYED),,(=HONEYED),,disenchant,,bait
439,hoofed,VBD,"  …한 발굽이 있는, 유제(有蹄)의, 발굽 모양의; (신발의) 앞이 둥글고 넓적한  ","…한 발굽이 있는, 유제(有蹄)의, 발굽 모양의; (신발의) 앞이 둥글고 넓적한  ","…한 발굽이 있는, 유제(有蹄)의, 발굽 모양의; (신발의) 앞이 둥글고 넓적한  ",,"…한 발굽이 있는, 유제(有蹄)의, 발굽 모양의; (신발의) 앞이 둥글고 넓적한  ","…한 발굽이 있는, 유제 앞이 둥글고 넓적한",,"…한 발굽이 있는, 유제 앞이 둥글고 넓적한",go down
440,hooped,VBD,고리 모양의,고리 모양의,고리 모양의,,고리 모양의,고리 모양의,,고리 모양의,NaN
441,hoped,VBD,"  바라다, 희망[기대]하다      2.    [명사]  희망, 기대      3.    [명사]  바라는[기대하는] 것, 희망 (사항)  ",Longer,Longer,,Longer,Longer,disbelieve,Longer,assume
442,horned,VBD,"  뿔이 있는, 뿔 모양의 돌기가 있는  ","뿔이 있는, 뿔 모양의 돌기가 있는  ","뿔이 있는, 뿔 모양의 돌기가 있는  ",,"뿔이 있는, 뿔 모양의 돌기가 있는  ","뿔이 있는, 뿔 모양의 돌기가 있는",dull,"뿔이 있는, 뿔 모양의 돌기가 있는",barbed
443,hornify,VBD,각질화(角質化)하다.,각질화(角質化)하다.,각질화(角質化)하다.,,각질화(角質化)하다.,각질화하다.,,각질화하다.,NaN
444,hornyhanded,VBD,막일로 손이 딱딱해진,막일로 손이 딱딱해진,막일로 손이 딱딱해진,,막일로 손이 딱딱해진,막일로 손이 딱딱해진,,막일로 손이 딱딱해진,NaN
445,horsehaired,VBD,"  말갈기의, 마미단의.  ","말갈기의, 마미단의.  ","말갈기의, 마미단의.  ",,"말갈기의, 마미단의.  ","말갈기의, 마미단의.",,"말갈기의, 마미단의.",NaN
446,hotbrained,VBD,[고어]  (=HOTHEADED),  (=HOTHEADED),  (=HOTHEADED),,  (=HOTHEADED),,,,NaN
447,hotheaded,VBD,"  성급한, 성마른(impetuous)  ","성급한, 성마른(impetuous)  ","성급한, 성마른(impetuous)  ",,"성급한, 성마른(impetuous)  ","성급한, 성마른",,"성급한, 성마른",easily provoked
448,hotspurred,VBD,"  성미가 급한, 무모한.  ","성미가 급한, 무모한.  ","성미가 급한, 무모한.  ",,"성미가 급한, 무모한.  ","성미가 급한, 무모한.",,"성미가 급한, 무모한.",NaN
449,hunchbacked,VBD,(=HUMPBACKED),(=HUMPBACKED),(=HUMPBACKED),,(=HUMPBACKED),,straight,,bowed
450,hurried,VBD,서둘러 하는 (↔unhurried),서둘러 하는 (↔unhurried),서둘러 하는 (↔unhurried),,서둘러 하는 (↔unhurried),서둘러 하는 ,delayed,서둘러 하는 ,cursory
451,husked,VBD,(곡물씨앗 등의) 겉껍질을 벗기다,(곡물씨앗 등의) 겉껍질을 벗기다,(곡물씨앗 등의) 겉껍질을 벗기다,,(곡물씨앗 등의) 겉껍질을 벗기다, 겉껍질을 벗기다,, 겉껍질을 벗기다,husk
452,hydrated,VBD,"  수화한, 함수(含水)의  ","수화한, 함수(含水)의  ","수화한, 함수(含水)의  ",,"수화한, 함수(含水)의  ","수화한, 함수의",,"수화한, 함수의",NaN
453,impassioned,VBD,"  열정적인, 간절한 (=fervent)  ","열정적인, 간절한 (=fervent)  ","열정적인, 간절한 (=fervent)  ",,"열정적인, 간절한 (=fervent)  ","열정적인, 간절한 ",calm,"열정적인, 간절한 ",fervent
454,imperforated,VBD,(=imperforate),(=imperforate),(=imperforate),,(=imperforate),,,,NaN
455,inconditioned,VBD,"[심리]  훈련받지 않은, 본능적인, 자연스러운  ","  훈련받지 않은, 본능적인, 자연스러운  ","  훈련받지 않은, 본능적인, 자연스러운  ",,"  훈련받지 않은, 본능적인, 자연스러운  ","훈련받지 않은, 본능적인, 자연스러운",,"훈련받지 않은, 본능적인, 자연스러운",NaN
456,indented,VBD,"  들쑥날쑥한, 톱니 모양의  ","들쑥날쑥한, 톱니 모양의  ","들쑥날쑥한, 톱니 모양의  ",,"들쑥날쑥한, 톱니 모양의  ","들쑥날쑥한, 톱니 모양의",,"들쑥날쑥한, 톱니 모양의",sectioned
457,indulgenced,VBD,"[가톨릭]  『가톨릭』 대사를 받은, 대사: 고해 성사를 통하여 죄가 사면된 후에 남아 있는 벌을 교황이나 주교가 면제하여 줌.  ",Longer,Longer,,Longer,Longer,,Longer,NaN
458,inexpected,VBD,"  예기치 않은, 예상 밖의, 뜻밖의  ","예기치 않은, 예상 밖의, 뜻밖의  ","예기치 않은, 예상 밖의, 뜻밖의  ",,"예기치 않은, 예상 밖의, 뜻밖의  ","예기치 않은, 예상 밖의, 뜻밖의",,"예기치 않은, 예상 밖의, 뜻밖의",NaN
459,inexperienced,VBD,"  경험이 부족한, 미숙한  ","경험이 부족한, 미숙한  ","경험이 부족한, 미숙한  ",,"경험이 부족한, 미숙한  ","경험이 부족한, 미숙한",mature,"경험이 부족한, 미숙한",inept
460,infected,VBD,(세균에) 감염된[오염된],(세균에) 감염된[오염된],(세균에) 감염된[오염된],,(세균에) 감염된[오염된], 감염된,pure, 감염된,contaminated
461,inhabited,VBD,"  (사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ","(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ","(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ",,"(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ",,,,owned
462,insected,VBD,"  주사[삽입]된, 충혈된  ","주사[삽입]된, 충혈된  ","주사[삽입]된, 충혈된  ",,"주사[삽입]된, 충혈된  ","주사된, 충혈된",,"주사된, 충혈된",NaN
463,insulated,VBD,절연[단열/방음] 처리가 된,절연[단열/방음] 처리가 된,절연[단열/방음] 처리가 된,,절연[단열/방음] 처리가 된,절연 처리가 된,free,절연 처리가 된,sheltered
464,intentioned,VBD,[복합어를 이루어] …할 작정의, …할 작정의, …할 작정의,, …할 작정의,…할 작정의,,…할 작정의,NaN
465,interallied,VBD,"  동맹국 간의, 연합국측의 ((제1차 대전에서))  ","동맹국 간의, 연합국측의 ((제1차 대전에서))  ","동맹국 간의, 연합국측의 ((제1차 대전에서))  ",,"동맹국 간의, 연합국측의 ((제1차 대전에서))  ","동맹국 간의, 연합국측의 ",uncombined,"동맹국 간의, 연합국측의 ",married
466,interrelated,VBD,a number of interrelated problems      몇 가지 서로 밀접하게 연관된 문제들,Longer,Longer,,Longer,Longer,dissimilar,Longer,interdependent
467,inturned,VBD,"  (포로정치범을) 억류하다 (→internee)      2.    [명사]  인턴, 수련의 (→house officer)      3.    [명사]  인턴사원 (→internship)  ",Longer,Longer,,Longer,Longer,,Longer,NaN
468,ironfisted,VBD,"  구두쇠인(stingy), 무정한, 냉혹한(ruthless)  ","구두쇠인(stingy), 무정한, 냉혹한(ruthless)  ","구두쇠인(stingy), 무정한, 냉혹한(ruthless)  ",,"구두쇠인(stingy), 무정한, 냉혹한(ruthless)  ",구두쇠인,,구두쇠인,avaricious
469,ivied,VBD,"  담쟁이로 덮인, 담쟁이가 무성한  ","담쟁이로 덮인, 담쟁이가 무성한  ","담쟁이로 덮인, 담쟁이가 무성한  ",,"담쟁이로 덮인, 담쟁이가 무성한  ","담쟁이로 덮인, 담쟁이가 무성한",,"담쟁이로 덮인, 담쟁이가 무성한",NaN
470,jabbed,VBD,(코로나) 백신을 맞은,(코로나) 백신을 맞은,(코로나) 백신을 맞은,,(코로나) 백신을 맞은, 백신을 맞은,, 백신을 맞은,punch
471,jacketed,VBD,재킷을 입은.,재킷을 입은.,재킷을 입은.,,재킷을 입은.,재킷을 입은.,open,재킷을 입은.,bundle up
472,jaded,VBD,"  물린, 싫증난  ","물린, 싫증난  ","물린, 싫증난  ",,"물린, 싫증난  ","물린, 싫증난",unused,"물린, 싫증난",tired
473,jagged,VBD,"  삐죽삐죽한, 들쭉날쭉한  ","삐죽삐죽한, 들쭉날쭉한  ","삐죽삐죽한, 들쭉날쭉한  ",,"삐죽삐죽한, 들쭉날쭉한  ","삐죽삐죽한, 들쭉날쭉한",even,"삐죽삐죽한, 들쭉날쭉한",craggy
474,jasmined,VBD,"  재스민의, 재스민 향기가 나는.  ","재스민의, 재스민 향기가 나는.  ","재스민의, 재스민 향기가 나는.  ",,"재스민의, 재스민 향기가 나는.  ","재스민의, 재스민 향기가 나는.",,"재스민의, 재스민 향기가 나는.",NaN
475,jetted,VBD,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는., 뚜껑이 없고 박은 자리가 겉으로 보이는.,remain, 뚜껑이 없고 박은 자리가 겉으로 보이는.,flow
476,jettied,VBD,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는.,,(포켓 등에) 뚜껑이 없고 박은 자리가 겉으로 보이는., 뚜껑이 없고 박은 자리가 겉으로 보이는.,, 뚜껑이 없고 박은 자리가 겉으로 보이는.,NaN
